Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
school,8.740859226,4.287304819,3.560091363,73.90348151,6.0,3.0,4.0,1
,5.809883498,3.372235398,2.833960476,82.47852145,8.0,7.0,9.0,0
school,7.398086765,5.737289548,,75.79826747,5.0,6.0,12.0,0
working_student,5.605135303,4.266749837,,84.07516523,3.0,4.0,4.0,1
college,6.226460983,3.190860496,4.146240457,88.8780169,5.0,7.0,1.0,0
college,6.84967223,8.776731701,5.306313739,73.45156466,2.0,4.0,6.0,1
,8.028039334,4.231968899,3.065191535,83.50485767,6.0,7.0,,0
college,,4.788908566,2.720441244,83.00503778,7.0,7.0,2.0,0
school,8.004221545,2.878744361,4.133967161,97.99596683,4.0,6.0,2.0,0
college,6.712649312,5.027349843,4.445536937,75.65590487,4.0,,3.0,0
school,8.411885375,3.293180852,3.857598844,80.5605553,3.0,4.0,3.0,0
school,7.737502615,3.376465966,2.471252154,80.99049964,8.0,3.0,2.0,0
school,8.279812661,3.102317519,8.549280927,72.53393962,1.0,8.0,2.0,0
college,7.205885113,4.07172514,7.059792247,88.15541063,5.0,4.0,6.0,0
college,6.908324887,5.756387695,0.440738014695044,,10.0,10.0,10.0,1
working_student,4.361239959,6.57594786,6.447758581,81.97483219,5.0,3.0,,1
school,7.690768564,1.537378113,3.005817927,76.93638982,2.0,8.0,7.0,0
college,6.118744244,7.111083345,0.927033972046293,82.40697342,8.0,5.0,12.0,1
college,6.217657323,4.72531214,6.334404084,70.64918946,2.0,9.0,10.0,0
college,5.854512433,3.781549695,0.895994676596645,95.1984235,4.0,9.0,1.0,0
college,2.514713073,9.20248591,1.173137947,82.5458257,1.0,2.0,11.0,1
working_student,6.576594416,5.62976913,2.85954626,84.48887117,10.0,6.0,1.0,0
school,5.358516093,3.978839005,2.262044863,76.54119198,3.0,8.0,2.0,0
college,6.108582612,2.527073448,2.359963144,87.14282452,1.0,5.0,,0
college,4.560183112,2.446750027,5.304254233,90.03932316,1.0,4.0,11.0,0
,,0.671126445996806,0.37431008111862,72.4294342,6.0,9.0,5.0,0
working_student,6.225531227,6.821918653,7.148896245,93.78121546,8.0,1.0,11.0,1
,7.488847646,0.785641150943505,4.429686538,71.25474487,5.0,4.0,5.0,0
college,6.098838321,6.530134092,6.257716747,79.25022588,5.0,3.0,5.0,1
school,7.60189754,2.498541856,4.505096738,77.27311175,8.0,8.0,10.0,0
college,5.179848927,5.816512163,5.875944706,77.57357572,8.0,6.0,5.0,0
college,6.525414102,4.416076145,4.014095189,93.71713592,1.0,7.0,4.0,0
,4.155556722,7.550252853,3.70594145,0.0,5.0,5.0,12.0,0
,4.477514792,3.509115804,5.210237528,64.37622491,1.0,3.0,10.0,0
college,6.057376757,6.366122482,4.328743419,87.85049315,7.0,7.0,1.0,1
school,7.57277651,0.942567838783925,1.997058272,73.01372662,5.0,7.0,3.0,0
,4.177472245,7.061490609,,83.6801397,6.0,4.0,12.0,1
college,2.781625938,4.686284605,1.882122982,90.30355699,6.0,9.0,10.0,0
working_student,5.281112087,7.836271779,2.152731763,78.65821168,9.0,8.0,1.0,1
working_student,5.330790411,7.126519082,3.636189928,,,6.0,2.0,0
college,3.938490621,5.051404412,6.862513054,91.36782482,5.0,10.0,7.0,0
college,4.229635362,5.96488589,3.308760868,64.5316489,6.0,4.0,9.0,1
,8.094699582,2.227684095,1.895881545,49.76772854,7.0,7.0,5.0,0
college,9.664765653,1.553542662,5.165307747,85.36200049,4.0,3.0,3.0,0
college,7.22679221,4.652480998,5.436551909,83.1538617,1.0,8.0,10.0,0
college,5.383349745,4.579968116,1.441906163,82.6430127,8.0,8.0,5.0,1
college,4.786077129,4.571337139,6.570956355,96.03386698,4.0,6.0,3.0,0
working_student,3.386086766,9.300795338,5.962601077,90.47148889,5.0,6.0,,1
college,6.91374803,4.21647122,3.635170422,87.44634146,6.0,5.0,12.0,1
college,6.433664081,4.103527492,3.516266313,76.97480482,5.0,4.0,11.0,0
college,3.897315376,5.895390479,5.470840072,92.85645678,6.0,3.0,4.0,0
school,,4.140145092,0.954852034316815,92.54325687,7.0,4.0,11.0,0
school,7.885367746,3.246030273,3.991452569,97.38268298,4.0,7.0,8.0,0
school,7.888178893,3.507546387,,65.77860049,8.0,9.0,9.0,0
college,5.424152097,5.09427176,0.772881132960044,95.12110705,6.0,3.0,1.0,1
college,7.310520275,,5.834467407,83.92479107,5.0,7.0,2.0,0
college,4.638781717,5.318607851,2.990435253,97.20194912,9.0,5.0,5.0,1
school,7.680959341,3.213102955,4.019703488,91.49586345,9.0,6.0,2.0,1
working_student,4.739838753,3.58015398,2.28844917,61.30787584,10.0,7.0,11.0,1
college,9.830261451,5.812585948,4.376188468,85.01924252,8.0,,6.0,1
college,4.957926635,5.455307339,1.00042415,74.62709247,2.0,7.0,3.0,0
college,6.665001221,4.966562353,5.94784258,77.95613999,3.0,9.0,5.0,0
working_student,5.268004708,5.114612439,4.660205493,,7.0,6.0,10.0,1
college,8.305682171,2.268376915,3.135750313,83.49245964,9.0,10.0,9.0,0
school,4.494863345,5.031152497,3.985536844,74.91084896,5.0,6.0,12.0,0
college,6.539115874,5.905071223,3.945727992,88.19087476,3.0,5.0,10.0,0
college,5.678088105,7.469010062,0.61196053497647,88.1572071,,1.0,7.0,1
college,7.345818118,,2.443287184,95.25665721,5.0,5.0,12.0,0
college,7.439243525,6.949452593,4.297736248,81.25934547,2.0,4.0,5.0,0
school,6.241001287,5.060770128,0.515227086366153,77.20254135,4.0,8.0,10.0,0
college,8.453353909,5.146026381,3.716266885,,4.0,3.0,7.0,0
,3.189273895,8.569672131,1.244276286,85.31050732,3.0,6.0,11.0,0
school,8.564900131,0.114896590234809,2.851333093,73.73417181,7.0,7.0,5.0,0
working_student,5.489173744,9.100723629,,97.39835452,8.0,5.0,8.0,1
college,4.89624012,2.580617639,1.891861159,92.74685829,,8.0,5.0,0
school,7.389501874,2.321083796,4.211114413,83.01798911,6.0,5.0,9.0,0
working_student,7.03239591,8.514141296,0.34244985712218,87.57261546,8.0,8.0,1.0,1
college,6.153882289,5.262680305,3.849419297,85.9950727,4.0,4.0,3.0,1
,6.609914187,6.177500605,4.596123694,99.21896939,3.0,9.0,11.0,0
working_student,7.987933378,1.60092939,3.358099708,75.13353738,6.0,3.0,10.0,1
school,6.93940713,2.592979364,,65.34092545,8.0,6.0,6.0,1
school,,4.45325161,7.589992123,71.01562682,8.0,9.0,12.0,1
college,7.725821484,7.892793706,3.57000861,68.67661761,6.0,8.0,9.0,0
college,6.305597246,,4.368236241,92.77495955,,9.0,5.0,0
college,5.915119432,5.475063482,7.568824652,77.19567632,10.0,1.0,4.0,1
college,6.550808184,4.186459654,0.805316356123327,76.34053142,5.0,5.0,11.0,0
college,3.817768392,3.700623618,1.924397919,93.87435242,5.0,8.0,6.0,0
school,7.170912512,2.948232018,3.174803168,93.22224086,8.0,,2.0,1
college,4.366329629,6.579810967,1.075833896,72.64927451,9.0,7.0,11.0,0
college,6.342254106,6.290262016,,77.07961158,9.0,6.0,4.0,1
college,5.713413677,3.608716369,0.35399115132373,88.20415387,5.0,7.0,12.0,0
school,7.247770054,3.22858883,0.640640991020237,77.85088886,6.0,7.0,8.0,0
college,5.683152978,4.652678412,1.133743091,85.32320942,5.0,8.0,1.0,0
college,7.449230478,6.052039068,1.162215573,79.69051803,1.0,9.0,4.0,0
school,7.49373846,1.703877288,4.026300381,62.92599598,6.0,4.0,3.0,0
school,7.281081947,3.714490293,5.932094452,96.68347901,1.0,1.0,3.0,0
school,6.09590322,3.428059827,7.064410817,85.77173108,9.0,5.0,1.0,1
school,8.510527185,3.574597775,4.377523132,79.23649891,5.0,1.0,10.0,0
college,6.942551703,4.355733958,,84.39678747,2.0,5.0,6.0,0
college,8.063100011,10.28081927,3.3012569,81.25730821,1.0,5.0,1.0,0
school,6.489650554,0.667891213556964,3.197839969,73.1837837,7.0,8.0,,0
working_student,4.824001087,4.594783021,2.204614522,91.06890102,7.0,9.0,8.0,0
working_student,7.491497551,7.991186583,3.032493383,87.48258393,,6.0,7.0,1
college,3.140197962,6.592905781,1.767086233,82.41261065,2.0,7.0,,0
school,6.124515697,3.738889637,0.49752528323552,96.42840306,4.0,8.0,9.0,0
college,6.764934999,6.972747049,1.002177228,120.0,,4.0,2.0,1
working_student,5.913026686,7.448925078,3.408675965,79.74728186,5.0,8.0,8.0,0
college,6.249032613,5.699818512,3.759465641,81.1523565,4.0,5.0,5.0,0
college,7.179757348,3.975172728,5.190921066,60.34476509,4.0,8.0,6.0,0
working_student,4.947081166,5.338411527,1.076234099,82.47872773,6.0,10.0,2.0,1
college,5.947641745,5.282402543,0.900214941379739,64.89713513,2.0,9.0,7.0,0
college,,,1.421644828,85.91324572,7.0,6.0,,0
college,6.736468575,3.481802912,6.179024954,96.20410388,,,9.0,1
college,8.513533393,5.514677364,,,7.0,4.0,,0
school,5.891673944,3.731266375,3.868279556,74.52305439,3.0,8.0,10.0,0
college,4.535327731,3.99853304,,96.90673329,8.0,4.0,,0
,7.592991675,3.123938763,3.597385624,73.59301408,5.0,6.0,5.0,0
working_student,,5.434558564,0.666054717536331,92.72099148,9.0,7.0,6.0,1
college,9.129889909,3.56502059,4.40775878,86.11908269,3.0,4.0,6.0,0
,4.104074849,3.959122237,1.891574506,83.21121083,10.0,7.0,2.0,1
college,5.764573434,5.355190446,2.248011871,71.80748905,7.0,7.0,8.0,0
working_student,7.530097883,8.214828758,4.31762812,74.72633594,2.0,3.0,6.0,0
school,,,4.684486044,73.49716923,5.0,,7.0,0
,7.166217264,2.02288824,2.056208968,81.66903284,8.0,3.0,2.0,1
college,8.282581768,,2.791884392,81.51574781,5.0,6.0,12.0,0
,,3.669704923,4.290484414,98.30812599,4.0,6.0,8.0,0
college,6.596947773,3.942396007,4.791089361,85.97814058,1.0,5.0,1.0,0
working_student,5.075906344,4.817685894,5.215353521,87.11628232,1.0,1.0,11.0,0
working_student,4.734602928,9.155187649,1.659891409,80.02560994,7.0,5.0,2.0,1
school,6.756520702,4.36439169,5.848943837,78.07619946,,8.0,6.0,0
college,7.146997921,3.925075205,1.902779507,80.17197644,4.0,2.0,,0
college,5.712057043,6.701597465,0.734369663821924,76.69685068,4.0,9.0,2.0,1
college,6.253039429,3.647333127,5.439869464,70.79355069,3.0,5.0,9.0,0
working_student,5.606638589,4.776957796,7.326940468,93.591606,9.0,5.0,3.0,1
school,7.708156587,3.283528494,4.445873493,77.92743041,8.0,,10.0,0
school,6.077977013,3.700750886,0.808849776207095,86.52590041,7.0,7.0,10.0,0
college,3.677021217,8.310222734,5.290498478,81.38274388,9.0,6.0,,1
college,7.316617605,4.129661996,1.565247045,69.05404142,4.0,5.0,7.0,0
working_student,6.43706514,5.753903577,3.326943401,74.20196999,8.0,6.0,11.0,0
college,4.823996205,3.991520128,6.165600097,84.25803335,,9.0,4.0,0
college,4.915394543,8.624456177,4.17002696,84.70230977,5.0,1.0,3.0,1
working_student,6.084061265,8.997531659,3.558668463,76.4140473,8.0,6.0,4.0,1
college,6.714135175,,4.175714203,87.79196091,8.0,6.0,7.0,1
school,6.572674591,3.679103665,7.193130074,97.1343175,6.0,6.0,10.0,0
working_student,2.758781176,7.834962961,0.994514601939394,90.71999673,9.0,,7.0,1
college,7.337421015,1.468937074,3.104507232,67.28477695,6.0,8.0,11.0,0
,,4.460719679,2.638996176,105.0,2.0,5.0,6.0,1
school,8.91396963,,5.527737987,73.63139923,1.0,4.0,5.0,0
college,6.399590414,7.915539628,4.033170061,74.27029466,4.0,,5.0,1
school,5.578982052,4.291680334,3.077600265,78.86099659,4.0,7.0,8.0,0
,8.354028033,2.6399479,1.413387191,,10.0,2.0,7.0,1
working_student,7.123534082,2.357931711,0.671304519719961,96.05403595,4.0,4.0,6.0,0
school,6.331277182,3.404196418,5.466135196,78.10390456,5.0,8.0,2.0,0
working_student,3.916041676,7.700646921,2.484883536,81.73621621,6.0,4.0,1.0,1
working_student,4.634489296,6.905415887,5.27052146,,10.0,2.0,11.0,1
school,9.343167437,0.904417041488883,2.898905027,80.13849436,9.0,6.0,6.0,0
college,7.15365572,5.590558902,1.431454943,61.55681553,5.0,9.0,5.0,0
college,7.762066645,5.767714614,5.250818851,98.10725911,4.0,7.0,2.0,0
working_student,3.383783906,7.074620259,7.169620671,80.67574607,8.0,,4.0,1
,8.391247033,1.696882208,6.327181561,55.81479489,,4.0,6.0,0
college,6.793874688,9.664502121,4.992087598,82.01497775,9.0,9.0,4.0,0
college,8.813695907,6.199012119,3.899057957,77.24751716,5.0,7.0,5.0,0
college,6.771546937,3.006755522,3.625292981,66.11816973,,6.0,4.0,1
college,6.581108581,5.53504003,3.108935714,91.51898833,6.0,6.0,5.0,0
school,7.548921773,1.303035061,6.160739274,77.87670159,,6.0,12.0,0
working_student,4.738903232,,2.235810852,82.62810125,2.0,3.0,,0
,7.925537828,0.199918211059634,,71.54592359,8.0,3.0,8.0,1
college,4.92805345,2.44123476,8.3491513,54.71988857,6.0,8.0,4.0,0
working_student,,5.202259137,3.351584414,62.8714708,9.0,7.0,7.0,1
school,7.820105803,1.668891187,5.959401323,79.67083475,8.0,6.0,1.0,1
school,6.609452527,2.262103979,4.974632574,78.82891905,5.0,3.0,1.0,0
school,8.64131258,1.391333657,1.953056977,87.07857597,8.0,8.0,9.0,0
college,6.622362159,9.540381601,5.886002864,59.81812858,8.0,8.0,12.0,1
college,7.797024783,5.945502951,5.559541646,63.92002143,7.0,5.0,7.0,1
working_student,5.0086096,5.318958959,,87.69912003,5.0,3.0,6.0,0
college,4.906715982,4.840537034,,60.42173194,1.0,2.0,7.0,0
college,,6.17633977,2.681703819,99.70696696,3.0,2.0,8.0,0
working_student,3.696025136,2.427848306,2.303229103,97.49662861,10.0,6.0,9.0,1
working_student,5.051836503,,6.732354946,,4.0,,8.0,0
college,7.692238292,2.541834714,5.717845634,94.83401564,5.0,6.0,2.0,0
school,6.623099071,1.217126824,5.456415628,85.09460164,3.0,,2.0,0
working_student,,2.82872586,,96.36756681,4.0,6.0,7.0,0
college,6.782878609,4.523861734,5.079410482,76.64968198,3.0,8.0,5.0,0
college,8.41686239,5.82423223,5.09201994,93.54025662,7.0,2.0,11.0,0
school,6.893055032,,5.625589594,74.99866369,1.0,9.0,5.0,0
college,4.751823969,5.397517066,3.809016617,90.93759749,4.0,8.0,1.0,1
college,7.557924796,0.131224499348849,1.667259513,75.71771509,3.0,6.0,12.0,0
working_student,2.09168853,7.342610571,3.033467952,69.25868524,5.0,7.0,5.0,0
college,5.075074803,4.656238086,4.630104382,96.50472542,5.0,7.0,12.0,0
working_student,4.425265096,11.08475739,5.237255703,72.21092613,6.0,3.0,5.0,1
school,7.192729526,,4.051152254,59.20872692,2.0,5.0,5.0,0
college,9.13580056,,0.417960059647571,78.50602836,4.0,,7.0,0
college,7.104837934,3.39547404,1.037077327,99.39827832,6.0,8.0,,0
college,3.120217901,7.776125128,1.321065336,98.80877919,5.0,10.0,11.0,0
college,5.671154374,4.20694564,2.058032475,76.10942948,7.0,10.0,6.0,0
college,7.221996956,6.860661389,,97.61628509,2.0,3.0,3.0,0
college,4.920230074,4.799152492,4.077849723,81.80277569,6.0,3.0,9.0,1
,,2.766664196,2.51251479,76.79557607,5.0,9.0,12.0,0
college,8.43004155,2.939620335,1.833418739,69.30344198,4.0,6.0,3.0,0
working_student,6.252110667,4.056992753,0.748221584916247,84.68678425,5.0,1.0,1.0,0
college,5.41213648,3.802546559,3.732240057,98.43548734,3.0,2.0,10.0,0
college,8.562851945,4.877279887,5.006112353,82.53461446,3.0,6.0,11.0,0
school,6.887819398,1.001530005,1.039047884,86.9712028,1.0,9.0,10.0,0
working_student,5.014565821,4.855581212,4.010618127,82.53420899,5.0,6.0,4.0,0
working_student,5.96514762,4.026579792,4.184202314,74.43559502,8.0,5.0,5.0,0
college,5.453655108,5.702446582,0.491433658211617,81.46820629,7.0,10.0,4.0,0
college,8.549113757,1.703436211,2.083652845,61.24043427,2.0,7.0,2.0,0
college,4.219849342,,5.702316851,81.52171356,3.0,9.0,4.0,1
college,6.312335853,4.169617645,2.080599651,82.61893698,7.0,5.0,4.0,0
working_student,6.979118937,2.575739811,4.972932316,96.72190957,5.0,8.0,4.0,0
college,7.002225327,4.359633222,3.790970677,74.97274444,1.0,2.0,3.0,0
working_student,4.428861715,9.541752526,1.771339075,89.42016709,7.0,5.0,7.0,1
college,8.441073019,5.496975741,2.102869134,95.41182091,9.0,7.0,11.0,1
college,5.39673651,1.282380929,7.634139375,71.73858212,6.0,6.0,3.0,0
working_student,4.082356706,3.602936836,2.839276957,67.61754909,5.0,9.0,6.0,0
working_student,6.17239607,8.190843468,6.831784821,79.04585897,4.0,7.0,1.0,1
working_student,3.883904517,4.90187844,5.421395544,89.70698418,7.0,7.0,9.0,1
college,7.100079571,5.323340248,5.712651406,96.80317796,9.0,9.0,11.0,1
college,8.197925502,2.968368675,6.812165263,74.51187684,8.0,1.0,12.0,1
college,5.752538273,2.884844868,3.455271826,90.28311265,2.0,4.0,1.0,0
college,5.518238724,5.972571781,,98.0348044,4.0,7.0,11.0,1
college,7.484911756,1.321535211,7.385080566,67.76655708,3.0,8.0,4.0,0
school,8.284106473,1.470439923,4.328928898,,5.0,8.0,10.0,0
school,7.635836823,4.218774197,0.603576010313379,72.66666906,6.0,1.0,1.0,0
college,3.011891025,1.729404224,4.749585423,75.14090263,4.0,8.0,10.0,0
working_student,7.647521221,3.457758199,0.503436381350693,97.52880946,9.0,4.0,12.0,1
college,5.419553753,5.857914161,5.507519921,87.80145079,9.0,5.0,3.0,0
college,5.189766238,2.708391004,2.576430039,,8.0,8.0,9.0,0
college,5.157768354,4.119538623,,64.20250893,4.0,3.0,2.0,0
college,4.186918307,2.076112494,3.006633614,85.49091429,7.0,5.0,12.0,1
college,7.816987696,7.297832783,4.098752054,99.07579595,8.0,1.0,10.0,1
college,5.804886383,5.286926468,2.744575306,84.77507567,4.0,3.0,12.0,0
school,8.312550878,1.572812807,2.944178578,92.2577439,6.0,8.0,5.0,0
working_student,5.953790089,4.675109718,2.723026227,79.89938109,2.0,9.0,1.0,0
school,6.870388459,0.794277056668605,7.148358739,82.46009763,3.0,7.0,2.0,0
college,5.946132236,5.062369308,0.682519291109658,95.910355,5.0,7.0,,0
college,6.690845795,10.12017452,3.791523958,90.40826892,1.0,10.0,12.0,0
school,7.836458707,2.492093453,3.318027724,85.66483218,5.0,5.0,8.0,0
school,8.611968199,2.561091884,5.137587458,72.08059308,5.0,4.0,12.0,0
school,6.612035796,2.148179769,3.618754902,,2.0,9.0,12.0,0
school,7.320147763,4.718008861,4.718824463,89.16526774,4.0,1.0,4.0,1
school,7.094138023,1.502104133,5.238208376,89.0122307,5.0,4.0,1.0,0
college,4.866159649,7.816542715,,74.24411579,6.0,9.0,7.0,0
college,4.965427071,5.819306165,0.0998243621358285,92.57724664,7.0,6.0,4.0,0
working_student,5.746548639,5.942400635,4.813054199,,1.0,6.0,8.0,0
college,5.591716682,4.572368188,2.679957027,79.63215966,4.0,7.0,6.0,0
school,8.162048855,2.91839674,7.07764367,85.66182065,8.0,3.0,7.0,1
college,9.354467807,4.858673054,0.0776795657797575,82.42390889,8.0,6.0,3.0,1
college,5.395138078,4.417171623,2.154975474,84.34735022,2.0,7.0,4.0,0
college,7.03607262,3.932929987,5.405730382,87.63184797,5.0,6.0,12.0,0
college,7.217699223,7.921321472,5.527502743,91.45233278,6.0,6.0,12.0,0
school,8.07732516,,3.205480781,95.83779224,1.0,6.0,9.0,0
college,6.367515241,7.362842651,2.137200175,94.6478258,,7.0,9.0,0
school,6.963176427,4.505944629,4.793110937,90.10952466,6.0,8.0,7.0,0
college,2.698022297,9.255648346,3.614273521,83.31410515,4.0,9.0,11.0,1
school,7.414330871,5.263418565,5.961372727,99.35991795,6.0,6.0,2.0,0
working_student,5.897966432,8.135392763,1.617121458,68.78973243,4.0,8.0,3.0,0
college,7.806219158,7.667854618,1.679440979,79.82303825,2.0,9.0,3.0,0
,6.731964623,7.407666757,,79.29951775,,3.0,9.0,0
college,5.76865243,4.603793382,6.328441345,68.39715015,,8.0,2.0,0
working_student,,7.518135777,2.412664512,82.36049637,1.0,3.0,8.0,0
college,5.549199785,7.642868263,7.665690527,85.83780111,5.0,2.0,10.0,1
working_student,2.259532766,,4.792225688,66.83848622,1.0,4.0,12.0,0
college,3.116440809,3.013469074,3.974294509,71.14178914,6.0,10.0,1.0,0
working_student,7.555459604,5.816855799,2.485059668,86.1051489,9.0,8.0,12.0,0
college,6.149145234,5.73412768,3.742688391,,9.0,5.0,8.0,1
college,6.008434444,8.550234992,0.657833245800866,97.32287178,2.0,7.0,5.0,0
college,3.534197464,7.514178746,0.093379112647896,72.98926164,5.0,,1.0,1
college,5.761501151,1.98049444,5.723841354,74.31920899,7.0,5.0,3.0,0
school,5.972552774,4.338720386,3.214170616,75.92317098,8.0,6.0,2.0,1
college,8.140160242,5.12998272,,63.46569464,7.0,8.0,8.0,0
college,8.763791451,3.148264915,2.884017095,71.27536743,6.0,3.0,4.0,0
college,4.37136702,6.234950167,4.79314062,78.26712776,3.0,5.0,1.0,1
college,6.27110826,1.749403371,1.961033216,72.39680964,1.0,10.0,9.0,0
college,3.376678079,6.581851537,0.0211941415859601,76.21213165,6.0,9.0,8.0,0
college,5.689785546,2.319919547,2.463431418,97.8929405,9.0,7.0,4.0,1
college,6.157711519,4.252409617,0.613173873962852,,5.0,5.0,2.0,0
school,8.993654009,4.151033503,3.861099154,66.30828479,9.0,2.0,4.0,1
college,6.027246683,3.423376254,1.326122163,85.63043578,3.0,7.0,4.0,0
college,5.580527328,6.513383134,5.809592085,86.36050314,9.0,10.0,5.0,1
college,5.302435608,3.118008043,5.314570133,80.73500835,2.0,6.0,10.0,0
working_student,7.037006305,3.92925174,5.819756171,82.5388845,3.0,8.0,12.0,0
college,4.942690554,8.080785927,0.582170291578586,79.97356275,3.0,9.0,9.0,0
college,5.421330515,3.39391116,3.997156978,74.31051546,3.0,7.0,9.0,0
school,5.799330699,3.774907319,2.34096619,76.5056678,1.0,7.0,2.0,0
working_student,,8.918034471,0.141001742990378,-5.0,8.0,6.0,5.0,0
school,8.239973465,,2.670655536,94.61894943,3.0,8.0,1.0,0
working_student,4.058454284,8.30504114,4.022769139,68.62133521,8.0,8.0,12.0,1
college,6.698104642,9.137507997,2.397778039,68.23390285,7.0,5.0,10.0,0
working_student,6.20187233,4.731709619,,60.9361102,6.0,9.0,3.0,0
working_student,5.800145289,8.559543116,2.214252256,92.04387411,7.0,,6.0,1
college,7.011198223,5.971798794,2.496773476,90.59971302,3.0,5.0,5.0,0
